Регио,МО,Тип н�,Насел,Адрес,Широт,Долго,Кратк,icon_url
Саратовская область,Красноармейский район,Село,Мордово,"Саратовская обл., Красноармейский район, с. Мордово, ул. Рабочая, 35/1","51.121775","45.802774",ФАП,./0.png
Саратовская область,Красноармейский район,Село,Некрасово,"Саратовская обл., Красноармейский район, с. Некрасово, ул. Советская, 20А","51.167255","45.309037",ФАП,./0.png
Саратовская область,Красноармейский район,Село,Луганское,"Саратовская обл., Красноармейский район, с. Луганское, ул. Волжская, 41","51.172681","45.666241",ФАП,./0.png
Саратовская область,Красноармейский район,Село,Меловое,"Саратовская обл., Красноармейский район, с. Меловое, ул. Центральная, 72","50.788256","45.627977",ФАП,./0.png
Саратовская область,Красноармейский район,Село,Ревино,"Саратовская обл., Красноармейский район, с. Ревино, ул. Советская, 14 пом.1","50.927372","45.858816",ФАП,./0.png
Саратовская область,Красноармейский район,Село,Рогаткино,"Саратовская обл., Красноармейский район, с. Рогаткино, ул. Центральная, 56","50.894767","45.719853",ФАП,./0.png
Саратовская область,Красноармейский район,Село,Нижняя Банновка,"Саратовская обл., Красноармейский район, с. Нижняя Банновка, ул. Кооперативная, д.28  пом.9","50.731115","45.642596",ФАП,./0.png
Саратовская область,Красноармейский район,Железнодорожная станция,Паницкая,"Саратовская обл., Красноармейский район, ж/д_ст. Паницкая, ул. Пионерская, 2 пом. 1","51.184918","45.497244",ФАП,./0.png
Саратовская область,Ершовский район,Село,Семено-Полтавка,"Саратовская обл., Ершовский район, с. Семено-Полтавка, ул. Семено-Полтавская, 32","51.487723","48.534664",ФАП,./0.png
Саратовская область,Ершовский район,Поселок,Учебный,"Саратовская обл., Ершовский район, п. Учебный, пер. Школьный, 1А","51.339049","48.224737",ФАП,./0.png
Саратовская область,Ершовский район,Поселок,Полуденный,"Саратовская обл., Ершовский район, п. Полуденный, ул. Садовая, 14/1","51.430225","48.309787",ФАП,./0.png
Саратовская область,Ершовский район,Село,Рефлектор,"Саратовская обл., Ершовский район, с. Рефлектор, ул. Ленина, 16","51.315558","48.500979",ФАП,./0.png
Саратовская область,Ершовский район,Село,Чкалово,"Саратовская обл., Ершовский район, с. Чкалово, ул. Садовая, 1а","51.501178","47.865915",ФАП,./0.png
Саратовская область,Ершовский район,Село,Чугунка,"Саратовская обл., Ершовский район, с. Чугунка, ул. Советская, 52","51.412212","47.859824",ФАП,./0.png
Саратовская область,Ершовский район,Село,Чапаевка,"Саратовская обл., Ершовский район, с. Чапаевка, ул. Центральная, 40а","51.638047","48.051164",ФАП,./0.png
Саратовская область,Ершовский район,Село,Черная Падина,"Саратовская обл., Ершовский район, с. Черная Падина, ул. Степная, 25","51.026026","47.875856",ФАП,./0.png
Саратовская область,Ивантеевский район,Село,Бартеневка,"Саратовская обл., Ивантеевский район, с. Бартеневка, ул. Победы, 49","52.424896","49.083121",ФАП,./0.png
Саратовская область,Ивантеевский район,Поселок,Знаменский,"Саратовская обл., Ивантеевский район, п. Знаменский, ул. Центральная, 11","52.325676","49.167347",ФАП,./0.png
Саратовская область,Ершовский район,Поселок,Южный,"Саратовская обл., Ершовский район, п. Южный, ул. Юбилейная, 2/2","51.492482","48.404913",ФАП,./0.png
Саратовская область,Ивантеевский район,Село,Арбузовка,"Саратовская обл., Ивантеевский район, с. Арбузовка, ул. Булычевская, 1/2","52.30198","49.058022",ФАП,./0.png
Саратовская область,Ивантеевский район,Село,Канаевка,"Саратовская обл., Ивантеевский район, с. Канаевка, ул. Ленина, 47","52.187793","49.646778",ФАП,./0.png
Саратовская область,Ивантеевский район,Село,Клевенка,"Саратовская обл., Ивантеевский район, с. Клевенка, ул. Советская, 57","52.1115","49.529799",ФАП,./0.png
Саратовская область,Ивантеевский район,Село,Ивановка,"Саратовская обл., Ивантеевский район, с. Ивановка, ул. Кооперативная, 3","52.199347","49.30027",ФАП,./0.png
Саратовская область,Ивантеевский район,Село,Ишково,"Саратовская обл., Ивантеевский район, с. Ишково, ул. Центральная, 6","52.455776","49.108489",ФАП,./0.png
Саратовская область,Ивантеевский район,Село,Сестры,"Саратовская обл., Ивантеевский район, с. Сестры, ул. Садовая, 1","52.172104","49.619163",ФАП,./0.png
Саратовская область,Ивантеевский район,Село,Чернава,"Саратовская обл., Ивантеевский район, с. Чернава, ул. Специалистов, 1/2","52.314584","49.389105",ФАП,./0.png
Саратовская область,Ивантеевский район,Село,Николаевка,"Саратовская обл., Ивантеевский район, с. Николаевка, ул. Молодежная, 2","52.454816","49.216734",ФАП,./0.png
Саратовская область,Ивантеевский район,Село,Раевка,"Саратовская обл., Ивантеевский район, с. Раевка, ул. Центральная, 68а","52.287054","48.934045",ФАП,./0.png
Саратовская область,Калининский район,Село,Анастасьино,"Саратовская обл., Калининский район, с. Анастасьино, ул. Центральная, 8","51.710208","44.500814",ФАП,./0.png
Саратовская область,Калининский район,Село,Ахтуба,"Саратовская обл., Калининский район, с. Ахтуба, ул. Административная, 4","51.617987","44.378877",ФАП,./0.png
Саратовская область,Ивантеевский район,Село,Яблоновый Гай,"Саратовская обл., Ивантеевский район, с. Яблоновый Гай, ул. Чапаева, 50/1","52.202049","49.602509",ФАП,./0.png
Саратовская область,Калининский район,Село,Александровка 3-я,"Саратовская обл., Калининский район, с. Александровка 3-я, ул. Вишневая, 15","51.684038","44.152609",ФАП,./0.png
Саратовская область,Калининский район,Село,Большая Ольшанка,"Саратовская обл., Калининский район, с. Большая Ольшанка, ул. Подъездная, 12","51.511421","44.285327",ФАП,./0.png
Саратовская область,Калининский район,Поселок,Ким,"Саратовская обл., Калининский район, п. Ким, ул. Центральная, 4","51.560749","44.350724",ФАП,./0.png
Саратовская область,Калининский район,Село,Белые Ключи,"Саратовская обл., Калининский район, с. Белые Ключи, ул. Крайняя, 20","51.627448","44.097507",ФАП,./0.png
Саратовская область,Калининский район,Деревня,Богатовка,"Саратовская обл., Калининский район, д. Богатовка, ул. Заречная, 13","51.739023","44.270046",ФАП,./0.png
Саратовская область,Калининский район,Село,Малая Екатериновка,"Саратовская обл., Калининский район, с. Малая Екатериновка, туп. Школьный, 63","51.40848","44.26922",ФАП,./0.png
Саратовская область,Калининский район,Село,Михайловка,"Саратовская обл., Калининский район, с. Михайловка, ул. Центральная, 25","51.329101","44.410067",ФАП,./0.png
Саратовская область,Калининский район,Село,Колокольцовка,"Саратовская обл., Калининский район, с. Колокольцовка, ул. Ленина, 59","51.197224","44.591679",ФАП,./0.png
Саратовская область,Калининский район,Село,Красноармейское,"Саратовская обл., Калининский район, с. Красноармейское, ул. Школьная, 22","51.210802","44.402862",ФАП,./0.png
