X,Y,Field1,Field2,Field3,Field4,Field5,Field6,насел,icon_url
44.590471123,43.240046045,"102917",село Долаково,Республика Ингушетия,Назрановский муниципальный район,"44.590471123000043","43.240046045000042","7158",./3.png
44.902847427,43.184873141,"102918",село Сурхахи,Республика Ингушетия,Назрановский муниципальный район,"44.902847427000040","43.184873141000025","12512",./2.png
44.912252697,43.273638421,"102919",село Яндаре,Республика Ингушетия,Назрановский муниципальный район,"44.912252697000042","43.273638421000044","9206",./3.png
44.8414019690001,43.260217964,"102920",село Гази-Юрт,Республика Ингушетия,Назрановский муниципальный район,"44.841401969000060","43.260217964000049","1953",./1.png
44.846698583,43.149183216,"102921",село Али-Юрт,Республика Ингушетия,Назрановский муниципальный район,"44.846698583000034","43.149183216000040","6517",./3.png
44.8190838460001,43.208389482,"102922",село Экажево,Республика Ингушетия,Назрановский муниципальный район,"44.819083846000069","43.208389482000030","18651",./2.png
45.0491611520001,43.2382392590001,"102923",станица Нестеровская,Республика Ингушетия,Сунженский муниципальный район,"45.049161152000067","43.238239259000068","23308",./2.png
44.9951259160001,43.184276251,"102924",село Алхасты,Республика Ингушетия,Сунженский муниципальный район,"44.995125916000063","43.184276251000028","4599",./1.png
45.1189232,43.190431904,"102925",село Чемульга,Республика Ингушетия,Сунженский муниципальный район,"45.118923200000040","43.190431904000036","1101",./1.png
45.1275585280001,43.1393569260001,"102926",село Аршты,Республика Ингушетия,Сунженский муниципальный район,"45.127558528000066","43.139356926000062","1424",./1.png
45.1024461490001,43.0305116480001,"102927",село Даттых,Республика Ингушетия,Сунженский муниципальный район,"45.102446149000059","43.030511648000072","274",./4.png
44.6754542030001,42.8243660590001,"102928",село Джейрах,Республика Ингушетия,Джейрахский муниципальный район,"44.675454203000072","42.824366059000056","1929",./1.png
44.734486684,42.8087767430001,"102929",село Ляжги,Республика Ингушетия,Джейрахский муниципальный район,"44.734486684000046","42.808776743000067","296",./4.png
44.804089516,42.8115480210001,"102930",поселок Гули,Республика Ингушетия,Джейрахский муниципальный район,"44.804089516000033","42.811548021000078","256",./4.png
44.7544041080001,42.801790501,"102931",село Ольгети,Республика Ингушетия,Джейрахский муниципальный район,"44.754404108000074","42.801790501000028","387",./4.png
44.714291077,42.8316396820001,"102932",село Бейни,Республика Ингушетия,Джейрахский муниципальный район,"44.714291077000041","42.831639682000059","107",./0.png
44.6600773220001,42.842977594,"102933",село Фуртоуг,Республика Ингушетия,Джейрахский муниципальный район,"44.660077322000063","42.842977594000047","4",./0.png
44.5895246790001,43.4879332830001,"102934",село Сагопши,Республика Ингушетия,Малгобекский муниципальный район,"44.589524679000078","43.487933283000075","12158",./2.png
44.701962386,43.347560881,"102935",село Верхние Ачалуки,Республика Ингушетия,Малгобекский муниципальный район,"44.701962386000048","43.347560881000049","8590",./3.png
44.543403976,43.469710047,"102936",село Инарки,Республика Ингушетия,Малгобекский муниципальный район,"44.543403976000036","43.469710047000035","6911",./3.png
44.6484557630001,43.2280685200001,"102937",село Кантышево,Республика Ингушетия,Назрановский муниципальный район,"44.648455763000072","43.228068520000079","17989",./2.png
44.803574123,43.166786492,"102938",город Магас,Республика Ингушетия,городской округ Город Магас,"44.803574123000033","43.166786492000028","12170",./2.png
44.7684895260001,43.231406936,"102939",город Назрань,Республика Ингушетия,городской округ Город Назрань,"44.768489526000053","43.231406936000042","122261",./6.png
44.989320596,43.306070748,"102940",станица Троицкая,Республика Ингушетия,Сунженский муниципальный район,"44.989320596000027","43.306070748000025","18092",./2.png
44.994927938,43.0272915850001,"102941",село Мужичи,Республика Ингушетия,Сунженский муниципальный район,"44.994927938000046","43.027291585000057","2280",./1.png
45.1128306940001,43.215089565,"102942",село Берд-Юрт,Республика Ингушетия,Сунженский муниципальный район,"45.112830694000081","43.215089565000028","392",./4.png
