X,Y,Field1,Field2,Field3,Field4,Field5,Field6,насел,icon_url
39.671903388,67.1270428990001,"64701",село Каневка,Мурманская область,Ловозерский муниципальный район,"39.671903388000032","67.127042899000060","120",./0.png
41.327770135,67.1996914280001,"64702",населённый пункт Терско-Орловский Маяк,Мурманская область,городской округ Город Островной,"41.327770135000037","67.199691428000051","9",./0.png
41.35263709,67.1120927590001,"64703",поселок Три Острова,Мурманская область,Ловозерский муниципальный район,"41.352637090000030","67.112092759000063","0",./0.png
41.27860164,67.0013331330001,"64704",населённый пункт Корабельное,Мурманская область,городской округ Город Островной,"41.278601640000034","67.001333133000060","10",./0.png
41.3046090380001,66.9764884560001,"64705",поселок Шестой Причал,Мурманская область,Ловозерский муниципальный район,"41.304609038000081","66.976488456000084","4",./0.png
41.2468969060001,66.993604792,"64706",поселок Лахта,Мурманская область,Ловозерский муниципальный район,"41.246896906000075","66.993604792000042","4",./0.png
36.5891170630001,66.3953642870001,"64707",село Варзуга,Мурманская область,Терский муниципальный район,"36.589117063000060","66.395364287000064","270",./2.png
36.009542982,66.3393485650001,"64708",село Кашкаранцы,Мурманская область,Терский муниципальный район,"36.009542982000028","66.339348565000080","79",./0.png
40.5836028350001,66.510071044,"64709",село Сосновка,Мурманская область,Ловозерский муниципальный район,"40.583602835000079","66.510071044000028","80",./0.png
40.6797635300001,66.4873694870001,"64710",посёлок Сосновец,Мурманская область,Ловозерский муниципальный район,"40.679763530000059","66.487369487000080","20",./0.png
36.865448067,66.2874242990001,"64711",село Кузомень,Мурманская область,Терский муниципальный район,"36.865448067000045","66.287424299000065","84",./0.png
37.7594616590001,66.1094339460001,"64712",село Чаваньга,Мурманская область,Терский муниципальный район,"37.759461659000067","66.109433946000081","120",./0.png
38.2405217090001,66.063684617,"64713",село Тетрино,Мурманская область,Терский муниципальный район,"38.240521709000063","66.063684617000035","50",./0.png
38.870291396,66.1038435900001,"64714",село Чапома,Мурманская область,Терский муниципальный район,"38.870291396000027","66.103843590000054","160",./0.png
39.094824074,66.10323736,"64715",посёлок Маяк Никодимский,Мурманская область,Терский муниципальный район,"39.094824074000030","66.103237360000037","20",./0.png
39.5242232580001,66.190920868,"64716",село Пялица,Мурманская область,Терский муниципальный район,"39.524223258000063","66.190920868000035","10",./0.png
29.3652985260001,69.130081159,"64717",поселок 133 километр,Мурманская область,Печенгский муниципальный округ,"29.365298526000061","69.130081159000042","4",./0.png
28.7825590210001,68.9694462840001,"64718",поселок Янискоски,Мурманская область,Печенгский муниципальный округ,"28.782559021000054","68.969446284000071","40",./0.png
28.606478,68.9388388580001,"64719",поселок Каитакоски,Мурманская область,Печенгский муниципальный округ,"28.606478000000038","68.938838858000054","4",./0.png
28.9357571460001,68.5503156130001,"64720",населенный пункт Светлый,Мурманская область,Кольский муниципальный район,"28.935757146000071","68.550315613000066","140",./0.png
31.9458475750001,69.9483021400001,"64721",населённый пункт Вайда-Губа,Мурманская область,Печенгский муниципальный округ,"31.945847575000073","69.948302140000067","94",./0.png
31.853075667,69.7290886750001,"64722",поселок Земляное,Мурманская область,Печенгский муниципальный округ,"31.853075667000041","69.729088675000071","40",./0.png
31.959926352,69.786939374,"64723",поселок Земляное (Пумманки),Мурманская область,Печенгский муниципальный округ,"31.959926352000025","69.786939374000042","4",./0.png
33.096528386,69.7328565820001,"64724",населенный пункт Цыпнаволок,Мурманская область,Печенгский муниципальный округ,"33.096528386000045","69.732856582000068","30",./0.png
30.12736411,69.4385258950001,"64725",населённый пункт Сальмиярви,Мурманская область,Печенгский муниципальный округ,"30.127364110000030","69.438525895000055","71",./0.png
30.145244771,69.6505220610001,"64726",посёлок Борисоглебский,Мурманская область,Печенгский муниципальный округ,"30.145244771000023","69.650522061000061","21",./0.png
30.210068173,69.410036087,"64727",посёлок городского типа Никель,Мурманская область,Печенгский муниципальный округ,"30.210068173000025","69.410036087000037","11012",./3.png
30.8207435420001,69.4261038220001,"64728",город Заполярный,Мурманская область,Печенгский муниципальный округ,"30.820743542000059","69.426103822000073","14706",./3.png
30.241755965,69.436762785,"64729",поселок Маллаквара,Мурманская область,Печенгский муниципальный округ,"30.241755965000038","69.436762785000042","40",./0.png
30.57633651,69.4583234300001,"64730",поселок Бараки,Мурманская область,Печенгский муниципальный округ,"30.576336510000033","69.458323430000064","40",./0.png
30.821119427,69.501203424,"64731",поселок Воръема,Мурманская область,Печенгский муниципальный округ,"30.821119427000042","69.501203424000039","4",./0.png
31.3443863700001,69.6377296220001,"64732",населенный пункт Лиинахамари,Мурманская область,Печенгский муниципальный округ,"31.344386370000052","69.637729622000052","400",./2.png
31.3129569980001,69.5109902500001,"64733",населенный пункт Спутник,Мурманская область,Печенгский муниципальный округ,"31.312956998000061","69.510990250000077","400",./2.png
31.1702556930001,69.51059904,"64734",железнодорожная станция Печенга,Мурманская область,Печенгский муниципальный округ,"31.170255693000058","69.510599040000045","40",./0.png
31.1016442230001,69.4810159470001,"64735",поселок 23 километр,Мурманская область,Печенгский муниципальный округ,"31.101644223000051","69.481015947000060","4",./0.png
31.1112700420001,69.4187600700001,"64736",посёлок Луостари,Мурманская область,Печенгский муниципальный округ,"31.111270042000058","69.418760070000076","400",./2.png
31.813743951,69.4812975290001,"64737",поселок Старая Титовка,Мурманская область,Кольский муниципальный район,"31.813743951000049","69.481297529000074","4",./0.png
31.0098159410001,69.3994063550001,"64738",посёлок Корзуново,Мурманская область,Печенгский муниципальный округ,"31.009815941000056","69.399406355000053","275",./2.png
31.0616879660001,69.433708853,"64739",поселок Сараи,Мурманская область,Печенгский муниципальный округ,"31.061687966000079","69.433708853000041","400",./2.png
