X,Y,Field1,Field2,Field3,Field4,Field5,Field6,насел,icon_url
45.880187866,51.709344351,"120600",хутор Малая Скатовка,Саратовская область,Саратовский муниципальный район,"45.880187866000028","51.709344351000027","553",./1.png
45.777157118,51.706301652,"120601",село Широкое,Саратовская область,Татищевский муниципальный район,"45.777157118000048","51.706301652000036","836",./1.png
45.6379628490001,51.713443383,"120602",село Идолга,Саратовская область,Татищевский муниципальный район,"45.637962849000075","51.713443383000026","1049",./2.png
45.985923255,51.6782419720001,"120603",хутор Бартоломеевский,Саратовская область,Саратовский муниципальный район,"45.985923255000046","51.678241972000080","267",./1.png
45.594744088,51.6705992010001,"120604",посёлок городского типа Татищево,Саратовская область,Татищевский муниципальный район,"45.594744088000027","51.670599201000073","7230",./3.png
46.5098170640001,51.9823525240001,"120605",село Ключи,Саратовская область,Базарно-Карабулакский муниципальный район,"46.509817064000060","51.982352524000078","550",./1.png
46.3492494020001,51.9624533050001,"120606",село Новоалексеевка,Саратовская область,Новобурасский муниципальный район,"46.349249402000055","51.962453305000054","194",./0.png
46.1586982810001,51.9653128200001,"120607",село Воронцовка,Саратовская область,Новобурасский муниципальный район,"46.158698281000056","51.965312820000065","12",./0.png
46.08253475,51.96636268,"120608",село Чернышевка,Саратовская область,Новобурасский муниципальный район,"46.082534750000036","51.966362680000032","489",./1.png
46.289139547,51.9380587730001,"120609",деревня Елховка,Саратовская область,Новобурасский муниципальный район,"46.289139547000048","51.938058773000080","0",./0.png
46.159751768,51.9206475570001,"120610",село Аряш,Саратовская область,Новобурасский муниципальный район,"46.159751768000035","51.920647557000052","562",./1.png
46.499720897,51.904161758,"120611",село Андреевка,Саратовская область,Воскресенский муниципальный район,"46.499720897000032","51.904161758000043","291",./1.png
46.477131845,51.8900185910001,"120612",село Софьино,Саратовская область,Воскресенский муниципальный район,"46.477131845000031","51.890018591000057","125",./0.png
46.178361292,51.91272358,"120613",деревня Екатериновка,Саратовская область,Новобурасский муниципальный район,"46.178361292000034","51.912723580000034","0",./0.png
46.07771619,51.9097260090001,"120614",хутор Орлов,Саратовская область,Новобурасский муниципальный район,"46.077716190000046","51.909726009000053","4",./0.png
46.171816526,51.8711940960001,"120615",село Радищево,Саратовская область,Новобурасский муниципальный район,"46.171816526000043","51.871194096000067","134",./0.png
46.2486410480001,51.841919369,"120616",село Славянка,Саратовская область,Воскресенский муниципальный район,"46.248641048000081","51.841919369000038","359",./1.png
46.2622504720001,51.851948065,"120617",посёлок Малая Ивановка,Саратовская область,Воскресенский муниципальный район,"46.262250472000062","51.851948065000045","11",./0.png
46.2880742030001,51.873188246,"120618",село Афанасьевка,Саратовская область,Воскресенский муниципальный район,"46.288074203000065","51.873188246000041","41",./0.png
46.3694536,51.865730575,"120619",село Коммуна 3-я,Саратовская область,Воскресенский муниципальный район,"46.369453600000043","51.865730575000043","213",./1.png
